Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,199.5,194.5,195.77999877929688,199.35000610351562,8890400.0,197.62753295898438
2018-01-03,213.6999969482422,203.75,204.10000610351562,212.47000122070312,22867600.0,210.63412475585938
2018-01-04,218.0500030517578,212.69000244140625,215.75999450683594,213.58999633789062,14581700.0,211.74444580078125
2018-01-05,216.91000366210938,211.0800018310547,214.19000244140625,215.39999389648438,14503100.0,213.53883361816406
2018-01-08,225.0,218.5800018310547,220.39999389648438,222.0,22030400.0,220.08181762695312
2018-01-09,223.82000732421875,218.63999938964844,222.22000122070312,221.94000244140625,12425000.0,220.0223388671875
2018-01-10,223.82000732421875,216.0,218.1999969482422,223.67999267578125,14566600.0,221.74729919433594
2018-01-11,226.27000427246094,223.2100067138672,225.0,224.0800018310547,10150800.0,222.1438446044922
2018-01-12,224.99000549316406,221.33999633789062,223.60000610351562,222.97999572753906,8997900.0,221.0533447265625
2018-01-16,227.50999450683594,216.69000244140625,224.0500030517578,220.11000061035156,17558700.0,218.2081298828125
2018-01-17,225.1199951171875,216.89999389648438,220.6999969482422,224.72000122070312,13460200.0,222.77830505371094
2018-01-18,226.63999938964844,222.67999267578125,223.94000244140625,224.44000244140625,10215800.0,222.50070190429688
2018-01-19,231.08999633789062,227.0,228.08999633789062,230.11000061035156,15234500.0,228.1217041015625
2018-01-22,233.75999450683594,228.10000610351562,230.42999267578125,233.69000244140625,13773600.0,231.6708221435547
2018-01-23,239.8300018310547,235.10000610351562,235.85000610351562,238.91000366210938,11880700.0,236.84567260742188
2018-01-24,240.49000549316406,233.5500030517578,239.0399932861328,235.8000030517578,14499300.0,233.76255798339844
2018-01-25,239.75,235.75,238.0,236.35000610351562,10247100.0,234.30780029296875
2018-01-26,243.33999633789062,237.60000610351562,238.1199951171875,243.3300018310547,12908900.0,241.22752380371094
2018-01-29,248.11000061035156,240.61000061035156,242.74000549316406,246.85000610351562,11377900.0,244.7170867919922
2018-01-30,246.4199981689453,238.41000366210938,241.11000061035156,242.72000122070312,14270800.0,240.62277221679688
2018-01-31,249.27000427246094,244.4499969482422,245.77000427246094,245.8000030517578,11964400.0,243.6761474609375
2018-02-01,246.89999389648438,238.05999755859375,238.52000427246094,240.5,12980600.0,238.4219512939453
2018-02-02,237.97000122070312,231.1699981689453,237.0,233.52000427246094,17961600.0,231.50225830078125
2018-02-05,233.22999572753906,205.0,227.0,213.6999969482422,29130100.0,211.85350036621094
2018-02-06,225.6999969482422,204.0,204.39999389648438,225.5800018310547,27870000.0,223.63088989257812
2018-02-07,234.97000122070312,226.6999969482422,229.5800018310547,228.8000030517578,20073300.0,226.82302856445312
2018-02-08,235.22000122070312,217.50999450683594,233.8800048828125,217.52000427246094,28600000.0,215.64051818847656
2018-02-09,238.88999938964844,217.52000427246094,238.25,232.0800018310547,41865100.0,230.07470703125
2018-02-12,235.47999572753906,225.02999877929688,235.36000061035156,228.02999877929688,27329300.0,226.05967712402344
2018-02-13,234.5,225.25,226.55999755859375,232.6300048828125,15638100.0,230.61997985839844
2018-02-14,242.58999633789062,230.5500030517578,231.0,241.4199981689453,18624700.0,239.33399963378906
2018-02-15,248.3699951171875,241.52000427246094,244.7899932861328,246.5,17472500.0,244.37008666992188
2018-02-16,250.0,243.47000122070312,245.39999389648438,243.83999633789062,15941400.0,241.7330780029297
2018-02-20,251.8699951171875,244.60000610351562,244.75,249.0800018310547,17156000.0,246.9278106689453
2018-02-21,251.97000122070312,241.36000061035156,251.69000244140625,241.50999450683594,22307300.0,239.42323303222656
2018-02-22,245.6300048828125,239.5,242.72999572753906,242.14999389648438,13359100.0,240.20687866210938
2018-02-23,245.92999267578125,242.52000427246094,244.57000732421875,245.92999267578125,10382500.0,243.95655822753906
2018-02-26,247.97999572753906,244.05999755859375,247.8000030517578,246.5800018310547,11732800.0,244.60133361816406
2018-02-27,248.91000366210938,245.1300048828125,245.5,246.05999755859375,11385900.0,244.08551025390625
2018-02-28,248.10000610351562,241.52999877929688,246.5,242.0,13077900.0,240.05809020996094
2018-03-01,244.08999633789062,228.1199951171875,241.91000366210938,232.2100067138672,26003000.0,230.3466796875
2018-03-02,236.8000030517578,221.85000610351562,227.86000061035156,236.5399932861328,22835700.0,234.64190673828125
2018-03-05,237.25,229.52000427246094,234.50999450683594,235.64999389648438,15519400.0,233.75904846191406
2018-03-06,242.94000244140625,237.36000061035156,239.10000610351562,242.16000366210938,15920200.0,240.21676635742188
2018-03-07,243.9499969482422,237.9499969482422,238.0,241.83999633789062,14530200.0,239.89935302734375
2018-03-08,242.9499969482422,239.38999938964844,242.9499969482422,241.17999267578125,10297800.0,239.24465942382812
2018-03-09,245.85000610351562,242.4499969482422,243.10000610351562,245.3300018310547,12638100.0,243.36135864257812
2018-03-12,253.0,246.6699981689453,247.0,249.75999450683594,15126500.0,247.7558135986328
2018-03-13,254.5,246.0399932861328,251.49000549316406,247.7100067138672,15494300.0,245.72225952148438
2018-03-14,250.5500030517578,246.22000122070312,249.4499969482422,248.74000549316406,12637400.0,246.7440185546875
2018-03-15,252.6199951171875,247.63999938964844,249.2899932861328,249.33999633789062,10048800.0,247.3391876220703
2018-03-16,251.25,248.47999572753906,250.0,250.47999572753906,9986400.0,248.47003173828125
2018-03-19,249.35000610351562,237.0,248.17999267578125,241.0,17844300.0,239.0660858154297
2018-03-20,251.14999389648438,241.1199951171875,241.1199951171875,249.5800018310547,13867400.0,247.57725524902344
2018-03-21,252.0,247.3300018310547,249.32000732421875,248.55999755859375,10967200.0,246.56544494628906
2018-03-22,247.8800048828125,240.33999633789062,246.0,241.85000610351562,13779900.0,239.90928649902344
2018-03-23,242.5,232.52000427246094,242.39999389648438,232.97000122070312,18390500.0,231.1005401611328
2018-03-26,244.52999877929688,235.89999389648438,238.0,244.47999572753906,15285600.0,242.5181884765625
2018-03-27,250.0,219.85000610351562,247.75,225.52000427246094,35225000.0,223.71031188964844
2018-03-28,229.38999938964844,217.0,224.1300048828125,221.35000610351562,23647600.0,219.5738067626953
2018-03-29,235.5,220.6999969482422,224.11000061035156,231.58999633789062,22915700.0,229.73162841796875
2018-04-02,234.64999389648438,217.5,228.74000549316406,221.0500030517578,23052300.0,219.2761993408203
2018-04-03,230.35000610351562,221.35000610351562,227.8000030517578,225.35000610351562,16685800.0,223.54168701171875
2018-04-04,226.66000366210938,214.0,215.00999450683594,226.24000549316406,19729200.0,224.424560546875
2018-04-05,229.1300048828125,218.49000549316406,228.60000610351562,221.3800048828125,17531000.0,219.60354614257812
2018-04-06,221.60000610351562,213.07000732421875,217.22999572753906,214.25,16574700.0,212.53076171875
2018-04-09,221.97000122070312,214.60000610351562,216.8000030517578,215.41000366210938,12488100.0,213.68142700195312
2018-04-10,229.0,222.41000366210938,224.72000122070312,227.91000366210938,19041900.0,226.0811309814453
